Date,City,L3,Net_Sales,Forecast_Level
2021-10-19,NELLORE,Bulbs & LED,,
2021-10-19,NELLORE,Sona Masoori Rice,,
2021-10-19,NELLORE,Cashew Nuts,,
2021-10-19,NELLORE,Idli & Dosa Rice,,
2021-10-19,NELLORE,Other Kitchen Essentials,,
2021-10-19,NELLORE,First Aids,,
2021-10-19,NELLORE,Other Pooja Accessories,,
2021-10-19,NELLORE,Masoor Dal,,
2021-10-19,NELLORE,Urad Dal,,
2021-10-19,NELLORE,Chana Dal,,
2021-10-19,NELLORE,Torch & Emergency Light,,
2021-10-19,NELLORE,Kolam Rice,,
2021-10-19,NELLORE,Baby Food & Cereals,,
2021-10-19,NELLORE,Infant Formulae,,
2021-10-19,NELLORE,Cold & Cough Remedies,,
2021-10-19,NELLORE,"Pencils, Erasers & Sharpeners",,
2021-10-19,NELLORE,Wipes,,
2021-10-19,NELLORE,Loose Salt & Sugar,,
2021-10-19,NELLORE,Jeerasar Rice,,
2021-10-19,NELLORE,Whole Wheat,,
2021-10-19,NELLORE,Other Rice Varieties,,
2021-10-19,NELLORE,Kabuli Chana,,
2021-10-19,NELLORE,Miniket Rice,,
2021-10-19,NELLORE,Aluminium Foils,,
2021-10-19,NELLORE,Onion,,
2021-10-19,NELLORE,Potato,,
2021-10-19,NELLORE,Coconut,,
2021-10-19,NELLORE,Printing Paper,,
2021-10-19,NELLORE,Rajma,,
2021-10-19,NELLORE,Other Pulses,,
2021-10-19,NELLORE,Ponni Rice,,
2021-10-19,NIZAMABAD,Basmati Rice,,
2021-10-19,NIZAMABAD,Noodles,,
2021-10-19,NIZAMABAD,Chocos & Flakes,,
2021-10-19,NIZAMABAD,Ketchups,,
2021-10-19,NIZAMABAD,Jams & Preserves,,
2021-10-19,NIZAMABAD,Lassi,,
2021-10-19,NIZAMABAD,Pure Desi Ghee,,
2021-10-19,NIZAMABAD,Milk Powders,,
2021-10-19,NIZAMABAD,Condensed Milk,,
2021-10-19,NIZAMABAD,Milk Creams,,
2021-10-19,NIZAMABAD,Buttermilk,,
2021-10-19,NIZAMABAD,Powders,,
2021-10-19,NIZAMABAD,"Oils, Creams & Lotions",,
2021-10-19,NIZAMABAD,Oats & Porridge,,
2021-10-19,NIZAMABAD,Agarbatti & Dhoop,,
2021-10-19,NIZAMABAD,Dishwash Scrub Pads,,
2021-10-19,NIZAMABAD,Rusk & Khari,,
2021-10-19,NIZAMABAD,Pure Cow Ghee,,
2021-10-19,NIZAMABAD,Honey,,
2021-10-19,NIZAMABAD,"Broom, Mop & Wiper",,
2021-10-19,NIZAMABAD,Pickles,,
2021-10-19,NIZAMABAD,Digestive Care,,
2021-10-19,NIZAMABAD,Ready Mixes,,
2021-10-19,NIZAMABAD,Diaries & Notebooks.,,
2021-10-19,NIZAMABAD,Flavoured Milk,,
2021-10-19,NIZAMABAD,Battery,,
2021-10-19,NIZAMABAD,Pain Relief,,
2021-10-19,NIZAMABAD,Crafts Glues,,
2021-10-19,NIZAMABAD,Soups,,
2021-10-19,NIZAMABAD,Milk Shakes,,
2021-10-19,NIZAMABAD,Lamp & Lamp Oil,,
2021-10-19,NIZAMABAD,"Buckets, Mugs & Tubs",,
2021-10-19,NIZAMABAD,Chutney,,
2021-10-19,NIZAMABAD,Moong Dal,,
2021-10-19,NIZAMABAD,Toor (Arhar) Dal,,
2021-10-19,NIZAMABAD,Cleaning Brush & Utilities,,
2021-10-19,NIZAMABAD,Diapers & Pants,,
2021-10-19,NIZAMABAD,Camphor,,
2021-10-19,NIZAMABAD,Bulbs & LED,,
2021-10-19,NIZAMABAD,Sona Masoori Rice,,
2021-10-19,NIZAMABAD,Cashew Nuts,,
2021-10-19,NIZAMABAD,Idli & Dosa Rice,,
2021-10-19,NIZAMABAD,Other Kitchen Essentials,,
2021-10-19,NIZAMABAD,First Aids,,
2021-10-19,NIZAMABAD,Other Pooja Accessories,,
2021-10-19,NIZAMABAD,Masoor Dal,,
2021-10-19,NIZAMABAD,Urad Dal,,
2021-10-19,NIZAMABAD,Chana Dal,,
2021-10-19,NIZAMABAD,Torch & Emergency Light,,
2021-10-19,NIZAMABAD,Kolam Rice,,
2021-10-19,NIZAMABAD,Papad & Fryums,,
2021-10-19,NIZAMABAD,Tetra Pak Milk,,
2021-10-19,NIZAMABAD,Spreads,,
2021-10-19,NIZAMABAD,Baby Food & Cereals,,
2021-10-19,NIZAMABAD,Vermicelli,,
2021-10-19,NIZAMABAD,Infant Formulae,,
2021-10-19,NIZAMABAD,Cold & Cough Remedies,,
2021-10-19,NIZAMABAD,"Pencils, Erasers & Sharpeners",,
2021-10-19,NIZAMABAD,Wipes,,
2021-10-19,NIZAMABAD,Muesli,,
2021-10-19,NIZAMABAD,Sauces,,
2021-10-19,NIZAMABAD,Baked Snacks,,
2021-10-19,NIZAMABAD,Loose Salt & Sugar,,
2021-10-19,NIZAMABAD,Jeerasar Rice,,
2021-10-19,NIZAMABAD,"Cakes, Muffins & Rolls",,
2021-10-19,NIZAMABAD,Whole Wheat,,
2021-10-19,NIZAMABAD,Other Rice Varieties,,
2021-10-19,NIZAMABAD,Cookies,,
2021-10-19,NIZAMABAD,Kabuli Chana,,
2021-10-19,NIZAMABAD,Baking Needs,,
2021-10-19,NIZAMABAD,Brown & Organic Ghee,,
2021-10-19,NIZAMABAD,Miniket Rice,,
2021-10-19,NIZAMABAD,Aluminium Foils,,
2021-10-19,NIZAMABAD,Onion,,
2021-10-19,NIZAMABAD,Potato,,
2021-10-19,NIZAMABAD,Coconut,,
2021-10-19,NIZAMABAD,90 Days Pouch  Milk,,
2021-10-19,NIZAMABAD,Printing Paper,,
2021-10-19,NIZAMABAD,Rajma,,
2021-10-19,NIZAMABAD,Other Pulses,,
2021-10-19,NIZAMABAD,Ponni Rice,,
2021-10-19,NIZAMABAD,Table Butter,,
2021-10-19,NIZAMABAD,Processed Cheese,,
2021-10-19,NIZAMABAD,Cheese Slice,,
2021-10-19,NIZAMABAD,Margarine,,
2021-10-19,NIZAMABAD,Tin Paneer (Ambient),,
2021-10-19,RAICHUR,Basmati Rice,,
2021-10-19,RAICHUR,Sunflower Oil,,
2021-10-19,RAICHUR,Lassi,,
2021-10-19,RAICHUR,Pure Desi Ghee,,
2021-10-19,RAICHUR,Milk Powders,,
2021-10-19,RAICHUR,Condensed Milk,,
2021-10-19,RAICHUR,Milk Creams,,
2021-10-19,RAICHUR,Buttermilk,,
2021-10-19,RAICHUR,Powders,,
2021-10-19,RAICHUR,"Oils, Creams & Lotions",,
2021-10-19,RAICHUR,Rusk & Khari,,
2021-10-19,RAICHUR,Pure Cow Ghee,,
2021-10-19,RAICHUR,Digestive Care,,
2021-10-19,RAICHUR,Flavoured Milk,,
2021-10-19,RAICHUR,Pain Relief,,
2021-10-19,RAICHUR,Milk Shakes,,
2021-10-19,RAICHUR,Moong Dal,,
2021-10-19,RAICHUR,Toor (Arhar) Dal,,
2021-10-19,RAICHUR,Diapers & Pants,,
2021-10-19,RAICHUR,Sona Masoori Rice,,
2021-10-19,RAICHUR,Cashew Nuts,,
2021-10-19,RAICHUR,Idli & Dosa Rice,,
2021-10-19,RAICHUR,First Aids,,
2021-10-19,RAICHUR,Masoor Dal,,
2021-10-19,RAICHUR,Urad Dal,,
2021-10-19,RAICHUR,Chana Dal,,
2021-10-19,RAICHUR,Kolam Rice,,
2021-10-19,RAICHUR,Tetra Pak Milk,,
2021-10-19,RAICHUR,Baby Food & Cereals,,
2021-10-19,RAICHUR,Infant Formulae,,
2021-10-19,RAICHUR,Cold & Cough Remedies,,
2021-10-19,RAICHUR,Wipes,,
2021-10-19,RAICHUR,Baked Snacks,,
2021-10-19,RAICHUR,Jeerasar Rice,,
2021-10-19,RAICHUR,"Cakes, Muffins & Rolls",,
2021-10-19,RAICHUR,Whole Wheat,,
2021-10-19,RAICHUR,Other Rice Varieties,,
2021-10-19,RAICHUR,Cookies,,
2021-10-19,RAICHUR,Kabuli Chana,,
2021-10-19,RAICHUR,Brown & Organic Ghee,,
2021-10-19,RAICHUR,Miniket Rice,,
2021-10-19,RAICHUR,Onion,,
2021-10-19,RAICHUR,Potato,,
2021-10-19,RAICHUR,Coconut,,
2021-10-19,RAICHUR,90 Days Pouch  Milk,,
2021-10-19,RAICHUR,Rajma,,
2021-10-19,RAICHUR,Other Pulses,,
2021-10-19,RAICHUR,Ponni Rice,,
2021-10-19,RAICHUR,Table Butter,,
2021-10-19,RAICHUR,Processed Cheese,,
2021-10-19,RAICHUR,Cheese Slice,,
2021-10-19,RAICHUR,Margarine,,
2021-10-19,RAICHUR,Tin Paneer (Ambient),,
2021-10-19,RAJAHMUNDRY,Basmati Rice,,
2021-10-19,RAJAHMUNDRY,Wheat Atta,,
2021-10-19,RAJAHMUNDRY,Sunflower Oil,,
2021-10-19,RAJAHMUNDRY,Palm Oil,,
2021-10-19,RAJAHMUNDRY,Salt,,
2021-10-19,RAJAHMUNDRY,Blended Masalas,,
2021-10-19,RAJAHMUNDRY,Powdered Spices,,
2021-10-19,RAJAHMUNDRY,Cream Biscuits & Wafers,,
2021-10-19,RAJAHMUNDRY,Other Biscuits & Cookies,,
2021-10-19,RAJAHMUNDRY,Noodles,,
2021-10-19,RAJAHMUNDRY,Chocos & Flakes,,
2021-10-19,RAJAHMUNDRY,Chips,,
2021-10-19,RAJAHMUNDRY,Chocolates,,
2021-10-19,RAJAHMUNDRY,Ketchups,,
2021-10-19,RAJAHMUNDRY,Jams & Preserves,,
2021-10-19,RAJAHMUNDRY,Children Health Drinks,,
2021-10-19,RAJAHMUNDRY,Instant Coffee,,
2021-10-19,RAJAHMUNDRY,Roast & Ground Coffee,,
2021-10-19,RAJAHMUNDRY,Dust Tea,,
2021-10-19,RAJAHMUNDRY,Leaf Tea,,
2021-10-19,RAJAHMUNDRY,Lassi,,
2021-10-19,RAJAHMUNDRY,Pure Desi Ghee,,
2021-10-19,RAJAHMUNDRY,Milk Powders,,
2021-10-19,RAJAHMUNDRY,Condensed Milk,,
2021-10-19,RAJAHMUNDRY,Milk Creams,,
2021-10-19,RAJAHMUNDRY,Buttermilk,,
2021-10-19,RAJAHMUNDRY,Packaged Water,,
2021-10-19,RAJAHMUNDRY,Mango Drinks,,
2021-10-19,RAJAHMUNDRY,Cold Drinks,,
2021-10-19,RAJAHMUNDRY,Powders,,
2021-10-19,RAJAHMUNDRY,Bathing Soaps,,
2021-10-19,RAJAHMUNDRY,"Oils, Creams & Lotions",,
2021-10-19,RAJAHMUNDRY,Hair Oils,,
2021-10-19,RAJAHMUNDRY,Bleaches & Blues,,
2021-10-19,RAJAHMUNDRY,Toothpastes,,
2021-10-19,RAJAHMUNDRY,Tooth Powders,,
2021-10-19,RAJAHMUNDRY,Toothbrushes,,
2021-10-19,RAJAHMUNDRY,Toilet Cleaners,,
2021-10-19,RAJAHMUNDRY,Dishwash Bars,,
2021-10-19,RAJAHMUNDRY,Dishwash Liquids,,
2021-10-19,RAJAHMUNDRY,Shampoos,,
2021-10-19,RAJAHMUNDRY,Talcum Powders,,
2021-10-19,RAJAHMUNDRY,Floor Cleaners,,
2021-10-19,RAJAHMUNDRY,Hand Wash,,
2021-10-19,RAJAHMUNDRY,Glass Cleaners,,
2021-10-19,RAJAHMUNDRY,Dishwash Powders,,
2021-10-19,RAJAHMUNDRY,Face Wash,,
2021-10-19,RAJAHMUNDRY,Body Lotions,,
2021-10-19,RAJAHMUNDRY,Detergent Powders,,
2021-10-19,RAJAHMUNDRY,Detergent Bars,,
2021-10-19,RAJAHMUNDRY,Marie & Digestive Biscuits,,
2021-10-19,RAJAHMUNDRY,Oats & Porridge,,
2021-10-19,RAJAHMUNDRY,Adult Health Drinks,,
2021-10-19,RAJAHMUNDRY,Face Creams & Moisturisers,,
2021-10-19,RAJAHMUNDRY,Agarbatti & Dhoop,,
2021-10-19,RAJAHMUNDRY,Dishwash Scrub Pads,,
2021-10-19,RAJAHMUNDRY,Candies & Toffees,,
2021-10-19,RAJAHMUNDRY,Mosquito Repellents,,
2021-10-19,RAJAHMUNDRY,Insect Control,,
2021-10-19,RAJAHMUNDRY,Glucose & Milk Biscuits,,
2021-10-19,RAJAHMUNDRY,Rusk & Khari,,
2021-10-19,RAJAHMUNDRY,Pure Cow Ghee,,
2021-10-19,RAJAHMUNDRY,Honey,,
2021-10-19,RAJAHMUNDRY,"Broom, Mop & Wiper",,
2021-10-19,RAJAHMUNDRY,Pickles,,
2021-10-19,RAJAHMUNDRY,Digestive Care,,
2021-10-19,RAJAHMUNDRY,Sanitary Pads,,
2021-10-19,RAJAHMUNDRY,Other Flavoured Drinks,,
2021-10-19,RAJAHMUNDRY,Ready Mixes,,
2021-10-19,RAJAHMUNDRY,Diaries & Notebooks.,,
2021-10-19,RAJAHMUNDRY,Soya Chunks,,
2021-10-19,RAJAHMUNDRY,Fabric Softeners,,
2021-10-19,RAJAHMUNDRY,Air Fresheners,,
2021-10-19,RAJAHMUNDRY,Sabudana,,
2021-10-19,RAJAHMUNDRY,Dates,,
2021-10-19,RAJAHMUNDRY,Flavoured Milk,,
2021-10-19,RAJAHMUNDRY,Besan & Sattu,,
2021-10-19,RAJAHMUNDRY,Foot Care,,
2021-10-19,RAJAHMUNDRY,Other Atta,,
2021-10-19,RAJAHMUNDRY,Hair Colors & Dyes,,
2021-10-19,RAJAHMUNDRY,Chocolate Gift Packs,,
2021-10-19,RAJAHMUNDRY,Battery,,
2021-10-19,RAJAHMUNDRY,Mints & Gums,,
2021-10-19,RAJAHMUNDRY,Pain Relief,,
2021-10-19,RAJAHMUNDRY,Sugar,,
2021-10-19,RAJAHMUNDRY,Crafts Glues,,
2021-10-19,RAJAHMUNDRY,Soups,,
2021-10-19,RAJAHMUNDRY,Milk Shakes,,
2021-10-19,RAJAHMUNDRY,Lamp & Lamp Oil,,
2021-10-19,RAJAHMUNDRY,"Buckets, Mugs & Tubs",,
2021-10-19,RAJAHMUNDRY,Soda,,
2021-10-19,RAJAHMUNDRY,Chutney,,
2021-10-19,RAJAHMUNDRY,Rice Bran Oil,,
2021-10-19,RAJAHMUNDRY,Moong Dal,,
2021-10-19,RAJAHMUNDRY,Toor (Arhar) Dal,,
2021-10-19,RAJAHMUNDRY,Cleaning Brush & Utilities,,
2021-10-19,RAJAHMUNDRY,Dry Fruit Gift Packs,,
2021-10-19,RAJAHMUNDRY,Diapers & Pants,,
2021-10-19,RAJAHMUNDRY,Whole Spices,,
2021-10-19,RAJAHMUNDRY,Poha,,
2021-10-19,RAJAHMUNDRY,Almonds (Badam),,
2021-10-19,RAJAHMUNDRY,Raisins,,
2021-10-19,RAJAHMUNDRY,Walnuts,,
2021-10-19,RAJAHMUNDRY,Detergent Liquids,,
2021-10-19,RAJAHMUNDRY,Camphor,,
2021-10-19,RAJAHMUNDRY,Stain Removers,,
2021-10-19,RAJAHMUNDRY,Maida,,
2021-10-19,RAJAHMUNDRY,Sooji & Rava,,
2021-10-19,RAJAHMUNDRY,Bulbs & LED,,
2021-10-19,RAJAHMUNDRY,Hair Removal,,
2021-10-19,RAJAHMUNDRY,Sona Masoori Rice,,
2021-10-19,RAJAHMUNDRY,Razors & Blades,,
2021-10-19,RAJAHMUNDRY,Namkeen,,
2021-10-19,RAJAHMUNDRY,Cashew Nuts,,
2021-10-19,RAJAHMUNDRY,Indian Mithai,,
2021-10-19,RAJAHMUNDRY,Groundnut Oil,,
2021-10-19,RAJAHMUNDRY,Idli & Dosa Rice,,
2021-10-19,RAJAHMUNDRY,Other Kitchen Essentials,,
2021-10-19,RAJAHMUNDRY,Pista,,
2021-10-19,RAJAHMUNDRY,First Aids,,
2021-10-19,RAJAHMUNDRY,Other Pooja Accessories,,
2021-10-19,RAJAHMUNDRY,Masoor Dal,,
2021-10-19,RAJAHMUNDRY,Urad Dal,,
2021-10-19,RAJAHMUNDRY,Peanuts,,
2021-10-19,RAJAHMUNDRY,Chana Dal,,
2021-10-19,RAJAHMUNDRY,Torch & Emergency Light,,
2021-10-19,RAJAHMUNDRY,Kolam Rice,,
2021-10-19,RAJAHMUNDRY,Jaggery,,
2021-10-19,RAJAHMUNDRY,Vanaspati,,
2021-10-19,RAJAHMUNDRY,Blended Oils,,
2021-10-19,RAJAHMUNDRY,Papad & Fryums,,
2021-10-19,RAJAHMUNDRY,Mustard Oil,,
2021-10-19,RAJAHMUNDRY,Orange Juices,,
2021-10-19,RAJAHMUNDRY,Tetra Pak Milk,,
2021-10-19,RAJAHMUNDRY,Other Juices,,
2021-10-19,RAJAHMUNDRY,Mix Fruit Juices,,
2021-10-19,RAJAHMUNDRY,Spreads,,
2021-10-19,RAJAHMUNDRY,Powdered Drink Mixes,,
2021-10-19,RAJAHMUNDRY,Face Cleansers & Toners,,
2021-10-19,RAJAHMUNDRY,Energy Drinks,,
2021-10-19,RAJAHMUNDRY,Baby Food & Cereals,,
2021-10-19,RAJAHMUNDRY,Soya Oil,,
2021-10-19,RAJAHMUNDRY,Other Dry Fruits & Nuts,,
2021-10-19,RAJAHMUNDRY,Olive Oil,,
2021-10-19,RAJAHMUNDRY,Vermicelli,,
2021-10-19,RAJAHMUNDRY,Infant Formulae,,
2021-10-19,RAJAHMUNDRY,Cold & Cough Remedies,,
2021-10-19,RAJAHMUNDRY,Protein Powders,,
2021-10-19,RAJAHMUNDRY,Other Oils,,
2021-10-19,RAJAHMUNDRY,Squashes & Syrups,,
2021-10-19,RAJAHMUNDRY,Indian Savouries,,
2021-10-19,RAJAHMUNDRY,"Pencils, Erasers & Sharpeners",,
2021-10-19,RAJAHMUNDRY,Conditioners,,
2021-10-19,RAJAHMUNDRY,Wipes,,
2021-10-19,RAJAHMUNDRY,Apple Juices,,
2021-10-19,RAJAHMUNDRY,Green Tea,,
2021-10-19,RAJAHMUNDRY,Muesli,,
2021-10-19,RAJAHMUNDRY,Sunscreen Lotions,,
2021-10-19,RAJAHMUNDRY,Cooking Paste & Puris,,
2021-10-19,RAJAHMUNDRY,Sauces,,
2021-10-19,RAJAHMUNDRY,Baked Snacks,,
2021-10-19,RAJAHMUNDRY,Loose Salt & Sugar,,
2021-10-19,RAJAHMUNDRY,Jeerasar Rice,,
2021-10-19,RAJAHMUNDRY,Bleaches,,
2021-10-19,RAJAHMUNDRY,Puffed Rice,,
2021-10-19,RAJAHMUNDRY,"Cakes, Muffins & Rolls",,
2021-10-19,RAJAHMUNDRY,Whole Wheat,,
2021-10-19,RAJAHMUNDRY,Broken Wheat (Daliya),,
2021-10-19,RAJAHMUNDRY,Other Rice Varieties,,
2021-10-19,RAJAHMUNDRY,Cookies,,
2021-10-19,RAJAHMUNDRY,Shaving Creams & Foams,,
2021-10-19,RAJAHMUNDRY,Sanitizers,,
2021-10-19,RAJAHMUNDRY,Multipurpose Cleaners,,
2021-10-19,RAJAHMUNDRY,Kabuli Chana,,
2021-10-19,RAJAHMUNDRY,Baking Needs,,
2021-10-19,RAJAHMUNDRY,Brown & Organic Ghee,,
2021-10-19,RAJAHMUNDRY,Herbs & Seasoning,,
2021-10-19,RAJAHMUNDRY,Miniket Rice,,
2021-10-19,RAJAHMUNDRY,Boiled Rice,,
2021-10-19,RAJAHMUNDRY,Aluminium Foils,,
2021-10-19,RAJAHMUNDRY,Onion,,
2021-10-19,RAJAHMUNDRY,Potato,,
2021-10-19,RAJAHMUNDRY,Coconut,,
2021-10-19,RAJAHMUNDRY,90 Days Pouch  Milk,,
2021-10-19,RAJAHMUNDRY,Sesame Oil,,
2021-10-19,RAJAHMUNDRY,Printing Paper,,
2021-10-19,RAJAHMUNDRY,Rajma,,
2021-10-19,RAJAHMUNDRY,Ragi Flour,,
2021-10-19,RAJAHMUNDRY,Other Pulses,,
2021-10-19,RAJAHMUNDRY,Other Cereals,,
2021-10-19,RAJAHMUNDRY,Coconut Oil,,
2021-10-19,RAJAHMUNDRY,Ponni Rice,,
2021-10-19,RAJAHMUNDRY,Table Butter,,
2021-10-19,RAJAHMUNDRY,Processed Cheese,,
2021-10-19,RAJAHMUNDRY,Cheese Slice,,
2021-10-19,RAJAHMUNDRY,Margarine,,
2021-10-19,RAJAHMUNDRY,Nuts & Seeds,,
2021-10-19,RAJAHMUNDRY,Deodorants,,
2021-10-19,RAJAHMUNDRY,Tin Paneer (Ambient),,
2021-10-19,RENIGUNTA,Basmati Rice,,
2021-10-19,RENIGUNTA,Wheat Atta,,
2021-10-19,RENIGUNTA,Sunflower Oil,,
2021-10-19,RENIGUNTA,Palm Oil,,
2021-10-19,RENIGUNTA,Salt,,
2021-10-19,RENIGUNTA,Blended Masalas,,
2021-10-19,RENIGUNTA,Powdered Spices,,
2021-10-19,RENIGUNTA,Cream Biscuits & Wafers,,
2021-10-19,RENIGUNTA,Other Biscuits & Cookies,,
2021-10-19,RENIGUNTA,Noodles,,
2021-10-19,RENIGUNTA,Chocos & Flakes,,
2021-10-19,RENIGUNTA,Chips,,
2021-10-19,RENIGUNTA,Chocolates,,
2021-10-19,RENIGUNTA,Ketchups,,
2021-10-19,RENIGUNTA,Jams & Preserves,,
2021-10-19,RENIGUNTA,Children Health Drinks,,
2021-10-19,RENIGUNTA,Instant Coffee,,
2021-10-19,RENIGUNTA,Roast & Ground Coffee,,
2021-10-19,RENIGUNTA,Dust Tea,,
2021-10-19,RENIGUNTA,Leaf Tea,,
2021-10-19,RENIGUNTA,Lassi,,
2021-10-19,RENIGUNTA,Pure Desi Ghee,,
2021-10-19,RENIGUNTA,Milk Powders,,
2021-10-19,RENIGUNTA,Condensed Milk,,
2021-10-19,RENIGUNTA,Milk Creams,,
2021-10-19,RENIGUNTA,Buttermilk,,
2021-10-19,RENIGUNTA,Packaged Water,,
2021-10-19,RENIGUNTA,Mango Drinks,,
2021-10-19,RENIGUNTA,Cold Drinks,,
2021-10-19,RENIGUNTA,Powders,,
2021-10-19,RENIGUNTA,Bathing Soaps,,
2021-10-19,RENIGUNTA,"Oils, Creams & Lotions",,
2021-10-19,RENIGUNTA,Hair Oils,,
2021-10-19,RENIGUNTA,Bleaches & Blues,,
2021-10-19,RENIGUNTA,Toothpastes,,
2021-10-19,RENIGUNTA,Tooth Powders,,
2021-10-19,RENIGUNTA,Toothbrushes,,
2021-10-19,RENIGUNTA,Toilet Cleaners,,
2021-10-19,RENIGUNTA,Dishwash Bars,,
2021-10-19,RENIGUNTA,Dishwash Liquids,,
2021-10-19,RENIGUNTA,Shampoos,,
2021-10-19,RENIGUNTA,Talcum Powders,,
2021-10-19,RENIGUNTA,Floor Cleaners,,
2021-10-19,RENIGUNTA,Hand Wash,,
2021-10-19,RENIGUNTA,Glass Cleaners,,
2021-10-19,RENIGUNTA,Dishwash Powders,,
2021-10-19,RENIGUNTA,Face Wash,,
2021-10-19,RENIGUNTA,Body Lotions,,
2021-10-19,RENIGUNTA,Detergent Powders,,
2021-10-19,RENIGUNTA,Detergent Bars,,
2021-10-19,RENIGUNTA,Marie & Digestive Biscuits,,
2021-10-19,RENIGUNTA,Oats & Porridge,,
2021-10-19,RENIGUNTA,Adult Health Drinks,,
2021-10-19,RENIGUNTA,Face Creams & Moisturisers,,
2021-10-19,RENIGUNTA,Agarbatti & Dhoop,,
2021-10-19,RENIGUNTA,Dishwash Scrub Pads,,
2021-10-19,RENIGUNTA,Candies & Toffees,,
2021-10-19,RENIGUNTA,Mosquito Repellents,,
2021-10-19,RENIGUNTA,Insect Control,,
2021-10-19,RENIGUNTA,Glucose & Milk Biscuits,,
2021-10-19,RENIGUNTA,Rusk & Khari,,
2021-10-19,RENIGUNTA,Pure Cow Ghee,,
2021-10-19,RENIGUNTA,Honey,,
2021-10-19,RENIGUNTA,"Broom, Mop & Wiper",,
2021-10-19,RENIGUNTA,Pickles,,
2021-10-19,RENIGUNTA,Digestive Care,,
2021-10-19,RENIGUNTA,Sanitary Pads,,
2021-10-19,RENIGUNTA,Other Flavoured Drinks,,
2021-10-19,RENIGUNTA,Ready Mixes,,
2021-10-19,RENIGUNTA,Diaries & Notebooks.,,
2021-10-19,RENIGUNTA,Soya Chunks,,
2021-10-19,RENIGUNTA,Fabric Softeners,,
2021-10-19,RENIGUNTA,Air Fresheners,,
2021-10-19,RENIGUNTA,Sabudana,,
2021-10-19,RENIGUNTA,Dates,,
2021-10-19,RENIGUNTA,Flavoured Milk,,
2021-10-19,RENIGUNTA,Besan & Sattu,,
2021-10-19,RENIGUNTA,Foot Care,,
2021-10-19,RENIGUNTA,Other Atta,,
2021-10-19,RENIGUNTA,Hair Colors & Dyes,,
2021-10-19,RENIGUNTA,Chocolate Gift Packs,,
2021-10-19,RENIGUNTA,Battery,,
2021-10-19,RENIGUNTA,Mints & Gums,,
2021-10-19,RENIGUNTA,Pain Relief,,
2021-10-19,RENIGUNTA,Sugar,,
2021-10-19,RENIGUNTA,Crafts Glues,,
2021-10-19,RENIGUNTA,Soups,,
2021-10-19,RENIGUNTA,Milk Shakes,,
2021-10-19,RENIGUNTA,Lamp & Lamp Oil,,
2021-10-19,RENIGUNTA,"Buckets, Mugs & Tubs",,
2021-10-19,RENIGUNTA,Soda,,
2021-10-19,RENIGUNTA,Chutney,,
2021-10-19,RENIGUNTA,Rice Bran Oil,,
2021-10-19,RENIGUNTA,Moong Dal,,
2021-10-19,RENIGUNTA,Toor (Arhar) Dal,,
2021-10-19,RENIGUNTA,Cleaning Brush & Utilities,,
2021-10-19,RENIGUNTA,Dry Fruit Gift Packs,,
2021-10-19,RENIGUNTA,Diapers & Pants,,
2021-10-19,RENIGUNTA,Whole Spices,,
2021-10-19,RENIGUNTA,Poha,,
2021-10-19,RENIGUNTA,Almonds (Badam),,
2021-10-19,RENIGUNTA,Raisins,,
2021-10-19,RENIGUNTA,Walnuts,,
2021-10-19,RENIGUNTA,Detergent Liquids,,
2021-10-19,RENIGUNTA,Camphor,,
2021-10-19,RENIGUNTA,Stain Removers,,
2021-10-19,RENIGUNTA,Maida,,
2021-10-19,RENIGUNTA,Sooji & Rava,,
2021-10-19,RENIGUNTA,Bulbs & LED,,
2021-10-19,RENIGUNTA,Hair Removal,,
2021-10-19,RENIGUNTA,Sona Masoori Rice,,
2021-10-19,RENIGUNTA,Razors & Blades,,
2021-10-19,RENIGUNTA,Namkeen,,
2021-10-19,RENIGUNTA,Cashew Nuts,,
2021-10-19,RENIGUNTA,Indian Mithai,,
2021-10-19,RENIGUNTA,Groundnut Oil,,
2021-10-19,RENIGUNTA,Idli & Dosa Rice,,
2021-10-19,RENIGUNTA,Other Kitchen Essentials,,
2021-10-19,RENIGUNTA,Pista,,
2021-10-19,RENIGUNTA,First Aids,,
2021-10-19,RENIGUNTA,Other Pooja Accessories,,
2021-10-19,RENIGUNTA,Masoor Dal,,
2021-10-19,RENIGUNTA,Urad Dal,,
2021-10-19,RENIGUNTA,Peanuts,,
2021-10-19,RENIGUNTA,Chana Dal,,
2021-10-19,RENIGUNTA,Torch & Emergency Light,,
2021-10-19,RENIGUNTA,Kolam Rice,,
2021-10-19,RENIGUNTA,Jaggery,,
2021-10-19,RENIGUNTA,Vanaspati,,
2021-10-19,RENIGUNTA,Blended Oils,,
2021-10-19,RENIGUNTA,Papad & Fryums,,
2021-10-19,RENIGUNTA,Mustard Oil,,
2021-10-19,RENIGUNTA,Orange Juices,,
2021-10-19,RENIGUNTA,Tetra Pak Milk,,
2021-10-19,RENIGUNTA,Other Juices,,
2021-10-19,RENIGUNTA,Mix Fruit Juices,,
2021-10-19,RENIGUNTA,Spreads,,
2021-10-19,RENIGUNTA,Powdered Drink Mixes,,
2021-10-19,RENIGUNTA,Face Cleansers & Toners,,
2021-10-19,RENIGUNTA,Energy Drinks,,
2021-10-19,RENIGUNTA,Baby Food & Cereals,,
2021-10-19,RENIGUNTA,Soya Oil,,
2021-10-19,RENIGUNTA,Other Dry Fruits & Nuts,,
